,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap
790,600519.XSHG,600519,贵州茅台,XSHG,2021-04-06,2162.0,2162.0,2161.0,2161.98,2102.3,2126.03,3274177,6967525037,22593,0.0026,0.9906709194,2670714208734,2670714208734,-0.0166,57.1921,57.1921,16.5551,1,2128.023
791,600519.XSHG,600519,贵州茅台,XSHG,2021-04-07,2126.03,2126.03,2104.06,2117.3,2050.0,2061.0,4020097,8317799925,28836,0.0032,0.9906709194,2589023665800,2589023665800,-0.0306,55.4427,55.4427,16.0487,1,2069.055
792,600519.XSHG,600519,贵州茅台,XSHG,2021-04-08,2061.0,2061.0,2047.03,2079.0,2044.0,2070.0,2854762,5893307514,20431,0.0023,0.9906709194,2600329446000,2600329446000,0.0044,55.6848,55.6848,16.1188,1,2064.378
793,600519.XSHG,600519,贵州茅台,XSHG,2021-04-09,2070.0,2070.0,2042.0,2054.0,2005.01,2020.0,2880886,5832453812,20597,0.0023,0.9906709194,2537519556000,2537519556000,-0.0242,54.3398,54.3398,15.7295,1,2024.535
794,600519.XSHG,600519,贵州茅台,XSHG,2021-04-12,2020.0,2020.0,2011.0,2030.0,1991.7,2008.89,3194307,6409917318,22619,0.0025,0.9906709194,2523563198442,2523563198442,-0.0055,54.0409,54.0409,15.6429,1,2006.669
795,600519.XSHG,600519,贵州茅台,XSHG,2021-04-13,2008.89,2008.89,2020.0,2049.8,2009.0,2021.0,2899215,5883787293,20776,0.0023,0.9906709194,2538775753800,2538775753800,0.006,54.3667,54.3667,15.7372,1,2029.442
796,600519.XSHG,600519,贵州茅台,XSHG,2021-04-14,2021.0,2021.0,2035.0,2048.0,2016.0,2047.0,2411465,4908790023,16308,0.0019,0.9906709194,2571436896600,2571436896600,0.0129,55.0661,55.0661,15.9397,1,2035.605
797,600519.XSHG,600519,贵州茅台,XSHG,2021-04-15,2047.0,2047.0,2030.9,2046.9,1990.0,2015.6,3436621,6903769490,24564,0.0027,0.9906709194,2531992285680,2531992285680,-0.0153,54.2214,54.2214,15.6952,1,2008.883
798,600519.XSHG,600519,贵州茅台,XSHG,2021-04-16,2015.6,2015.6,2025.08,2068.0,2012.0,2054.98,3029370,6183895054,21053,0.0024,0.9906709194,2581461355044,2581461355044,0.0195,55.2808,55.2808,16.0018,1,2041.314
799,600519.XSHG,600519,贵州茅台,XSHG,2021-04-19,2054.98,2054.98,2055.0,2098.36,2033.0,2088.0,3175391,6610577917,23136,0.0025,0.9906709194,2622941006400,2622941006400,0.0161,56.169,56.169,16.259,1,2081.815
800,600519.XSHG,600519,贵州茅台,XSHG,2021-04-20,2088.0,2088.0,2071.1,2129.0,2070.0,2094.8,2829037,5949669953,20157,0.0023,0.9906709194,2631483151440,2631483151440,0.0033,56.352,56.352,16.3119,1,2103.073
801,600519.XSHG,600519,贵州茅台,XSHG,2021-04-21,2094.8,2094.8,2076.0,2097.8,2065.1,2080.0,2614975,5446145952,18948,0.0021,0.9906709194,2612891424000,2612891424000,-0.0071,55.9538,55.9538,16.1967,1,2082.676
802,600519.XSHG,600519,贵州茅台,XSHG,2021-04-22,2080.0,2080.0,2089.9,2099.0,2051.5,2055.5,2685002,5539295656,18764,0.0021,0.9906709194,2582114577900,2582114577900,-0.0118,54.294,46.2597,14.7319,1,2063.051
803,600519.XSHG,600519,贵州茅台,XSHG,2021-04-23,2055.5,2055.5,2055.97,2119.88,2052.5,2108.94,3346277,7002695288,23966,0.0027,0.9906709194,2649245788332,2649245788332,0.026,55.7056,47.4623,15.1149,1,2092.682
804,600519.XSHG,600519,贵州茅台,XSHG,2021-04-26,2108.94,2108.94,2132.0,2135.0,2073.6,2077.82,3404511,7160836874,23241,0.0027,0.9906709194,2610152912796,2610152912796,-0.0148,54.8836,46.762,14.8918,1,2103.338
805,600519.XSHG,600519,贵州茅台,XSHG,2021-04-27,2077.82,2077.82,2087.08,2095.25,2065.09,2094.44,2210785,4607779002,15268,0.0018,0.9906709194,2631030920232,2631030920232,0.008,55.3226,47.136,15.0109,1,2084.228
806,600519.XSHG,600519,贵州茅台,XSHG,2021-04-28,2094.44,2094.44,2010.0,2047.5,2003.0,2042.0,8134295,16463574637,49925,0.0065,0.9906709194,2565155907600,2565155907600,-0.025,53.9374,45.9558,14.6351,1,2023.971
807,600519.XSHG,600519,贵州茅台,XSHG,2021-04-29,2042.0,2042.0,2047.04,2049.94,2014.0,2026.36,4128378,8370431228,28473,0.0033,0.9906709194,2545508974008,2545508974008,-0.0077,53.5243,45.6039,14.523,1,2027.535
808,600519.XSHG,600519,贵州茅台,XSHG,2021-04-30,2026.36,2026.36,2026.0,2036.0,2003.71,2006.78,3840137,7723747038,26114,0.0031,0.9906709194,2520912621084,2520912621084,-0.0097,53.0071,45.1632,14.3827,1,2011.321
809,600519.XSHG,600519,贵州茅台,XSHG,2021-05-06,2006.78,2006.78,2000.0,2006.84,1953.0,1959.0,5354614,10584968907,37157,0.0043,0.9906709194,2460891490200,2460891490200,-0.0238,51.7451,44.0879,14.0402,1,1976.794
810,600519.XSHG,600519,贵州茅台,XSHG,2021-05-07,1959.0,1959.0,1965.0,1967.98,1901.0,1903.0,5249339,10101703446,36039,0.0042,0.9906709194,2390544413400,2390544413400,-0.0286,50.2659,42.8276,13.6389,1,1924.376
811,600519.XSHG,600519,贵州茅台,XSHG,2021-05-10,1903.0,1903.0,1900.0,1909.0,1866.01,1879.03,4600318,8677753608,31572,0.0037,0.9906709194,2360433352134,2360433352134,-0.0126,49.6328,42.2881,13.4671,1,1886.338
812,600519.XSHG,600519,贵州茅台,XSHG,2021-05-11,1879.03,1879.03,1876.0,1966.0,1873.3,1959.0,4249412,8209251914,30876,0.0034,0.9906709194,2460891490200,2460891490200,0.0426,51.7451,44.0879,14.0402,1,1931.856
813,600519.XSHG,600519,贵州茅台,XSHG,2021-05-12,1959.0,1959.0,1949.08,1999.0,1949.0,1984.0,3269887,6473203286,22536,0.0026,0.9906709194,2492296435200,2492296435200,0.0128,52.4054,44.6505,14.2194,1,1979.641
814,600519.XSHG,600519,贵州茅台,XSHG,2021-05-13,1984.0,1984.0,1965.75,1985.05,1953.0,1971.5,2507751,4934954969,18949,0.002,0.9906709194,2476593962700,2476593962700,-0.0063,52.0753,44.3692,14.1298,1,1967.881
815,600519.XSHG,600519,贵州茅台,XSHG,2021-05-14,1971.5,1971.5,1982.0,2030.5,1976.0,2009.85,3561129,7150302044,26047,0.0028,0.9906709194,2524769148330,2524769148330,0.0195,53.0882,45.2323,14.4047,1,2007.875
816,600519.XSHG,600519,贵州茅台,XSHG,2021-05-17,2009.85,2009.85,2025.1,2085.2,2025.1,2057.96,4452400,9178509985,32010,0.0035,0.9906709194,2585204824488,2585204824488,0.0239,54.359,46.315,14.7495,1,2061.475
817,600519.XSHG,600519,贵州茅台,XSHG,2021-05-18,2057.96,2057.96,2065.0,2077.0,2045.06,2059.31,1750428,3595891742,13168,0.0014,0.9906709194,2586900691518,2586900691518,0.0007,54.3947,46.3454,14.7592,1,2054.293
818,600519.XSHG,600519,贵州茅台,XSHG,2021-05-19,2059.31,2059.31,2059.0,2074.81,2040.0,2049.0,2240972,4606452358,15730,0.0018,0.9906709194,2573949292200,2573949292200,-0.005,54.1223,46.1134,14.6853,1,2055.56
819,600519.XSHG,600519,贵州茅台,XSHG,2021-05-20,2049.0,2049.0,2074.0,2074.1,2045.36,2058.88,2185716,4500663211,16488,0.0017,0.9906709194,2586360526464,2586360526464,0.0048,54.3833,46.3357,14.7561,1,2059.125
820,600519.XSHG,600519,贵州茅台,XSHG,2021-05-21,2058.88,2058.88,2055.08,2079.88,2037.02,2042.1,2424823,4976601458,18175,0.0019,0.9906709194,2565281527380,2565281527380,-0.0082,53.9401,45.9581,14.6358,1,2052.357
821,600519.XSHG,600519,贵州茅台,XSHG,2021-05-24,2042.1,2042.1,2051.0,2080.06,2031.0,2071.29,3254808,6705879397,21929,0.0026,0.9906709194,2601949941162,2601949941162,0.0143,54.7111,46.615,14.845,1,2060.3
822,600519.XSHG,600519,贵州茅台,XSHG,2021-05-25,2071.29,2071.29,2085.0,2200.1,2085.0,2194.5,6775695,14636718750,46552,0.0054,0.9906709194,2756726072100,2756726072100,0.0595,57.9656,49.3879,15.7281,1,2160.18
823,600519.XSHG,600519,贵州茅台,XSHG,2021-05-26,2194.5,2194.5,2207.98,2241.8,2193.08,2220.0,3860420,8558038174,25243,0.0031,0.9906709194,2788759116000,2788759116000,0.0116,58.6391,49.9618,15.9108,1,2216.867
824,600519.XSHG,600519,贵州茅台,XSHG,2021-05-27,2220.0,2220.0,2211.02,2320.0,2201.1,2245.0,4537338,10240368980,28503,0.0036,0.9906709194,2820164061000,2820164061000,0.0113,59.2995,50.5244,16.09,1,2256.911
825,600519.XSHG,600519,贵州茅台,XSHG,2021-05-28,2245.0,2245.0,2240.97,2250.0,2205.51,2230.0,2580731,5741331986,17820,0.0021,0.9906709194,2801321094000,2801321094000,-0.0067,58.9033,50.1868,15.9825,1,2224.692
826,600519.XSHG,600519,贵州茅台,XSHG,2021-05-31,2230.0,2230.0,2215.5,2218.35,2172.0,2218.0,3173900,6960864260,22926,0.0025,0.9906709194,2786246720400,2786246720400,-0.0054,58.5863,49.9168,15.8965,1,2193.158
827,600519.XSHG,600519,贵州茅台,XSHG,2021-06-01,2218.0,2218.0,2222.0,2248.95,2206.0,2240.95,3061634,6832594466,21596,0.0024,0.9906709194,2815076459910,2815076459910,0.0103,59.1925,50.4333,16.061,1,2231.682
828,600519.XSHG,600519,贵州茅台,XSHG,2021-06-02,2240.95,2240.95,2250.0,2264.0,2208.18,2222.0,2286277,5088908384,15881,0.0018,0.9906709194,2791271511600,2791271511600,-0.0085,58.692,50.0068,15.9252,1,2225.849
829,600519.XSHG,600519,贵州茅台,XSHG,2021-06-03,2222.0,2222.0,2220.0,2260.34,2210.08,2222.22,2345031,5242453019,16795,0.0019,0.9906709194,2791547875116,2791547875116,0.0001,58.6978,50.0117,15.9267,1,2235.558
830,600519.XSHG,600519,贵州茅台,XSHG,2021-06-04,2222.22,2222.22,2215.0,2288.0,2214.04,2251.5,3142219,7058715115,21562,0.0025,0.9906709194,2828329346700,2828329346700,0.0132,59.4712,50.6707,16.1366,1,2246.411
831,600519.XSHG,600519,贵州茅台,XSHG,2021-06-07,2251.5,2251.5,2265.0,2279.0,2240.01,2271.0,2546627,5756592694,17613,0.002,0.9906709194,2852825203800,2852825203800,0.0087,59.9863,51.1096,16.2764,1,2260.477
832,600519.XSHG,600519,贵州茅台,XSHG,2021-06-08,2271.0,2271.0,2260.0,2279.99,2161.15,2191.0,4731363,10479943156,32591,0.0038,0.9906709194,2752329379800,2752329379800,-0.0352,57.8731,49.3091,15.703,1,2214.995
833,600519.XSHG,600519,贵州茅台,XSHG,2021-06-09,2191.0,2191.0,2192.0,2214.0,2160.11,2199.5,2550235,5591378817,18402,0.002,0.9906709194,2763007061100,2763007061100,0.0039,58.0977,49.5004,15.7639,1,2192.496
834,600519.XSHG,600519,贵州茅台,XSHG,2021-06-10,2199.5,2199.5,2195.0,2251.37,2190.08,2238.48,2556663,5707338424,18458,0.002,0.9906709194,2811973651344,2811973651344,0.0177,59.1273,50.3777,16.0433,1,2232.339
835,600519.XSHG,600519,贵州茅台,XSHG,2021-06-11,2238.48,2238.48,2239.0,2244.0,2178.81,2178.81,3397066,7513797036,21751,0.0027,0.9906709194,2737016328618,2737016328618,-0.0267,57.5512,49.0348,15.6156,1,2211.849
836,600519.XSHG,600519,贵州茅台,XSHG,2021-06-15,2178.81,2178.81,2195.1,2208.88,2148.0,2193.0,2936130,6412821567,20089,0.0023,0.9906709194,2754841775400,2754841775400,0.0065,57.926,49.3541,15.7173,1,2184.107
837,600519.XSHG,600519,贵州茅台,XSHG,2021-06-16,2193.0,2193.0,2192.0,2195.0,2148.0,2158.0,2759315,5978924528,19065,0.0022,0.9906709194,2710874852400,2710874852400,-0.016,57.0015,48.5665,15.4665,1,2166.815
838,600519.XSHG,600519,贵州茅台,XSHG,2021-06-17,2158.0,2158.0,2155.65,2188.0,2144.36,2156.91,2106753,4558702643,15349,0.0017,0.9906709194,2709505596798,2709505596798,-0.0005,56.9727,48.5419,15.4587,1,2163.852
839,600519.XSHG,600519,贵州茅台,XSHG,2021-06-18,2156.91,2156.91,2147.0,2156.5,2065.0,2090.94,5402821,11329180836,34659,0.0043,0.9906709194,2626634227932,2626634227932,-0.0306,55.2302,47.0572,14.9859,1,2096.901
840,600519.XSHG,600519,贵州茅台,XSHG,2021-06-21,2090.94,2090.94,2085.0,2099.69,2050.0,2081.64,3548826,7367986471,25322,0.0028,0.9906709194,2614951588392,2614951588392,-0.0044,54.9845,46.8479,14.9192,1,2076.176
841,600519.XSHG,600519,贵州茅台,XSHG,2021-06-22,2081.64,2081.64,2092.0,2098.0,2053.89,2074.97,3322818,6900830616,24328,0.0026,0.9906709194,2606572749066,2606572749066,-0.0032,54.8083,46.6978,14.8714,1,2076.801
842,600519.XSHG,600519,贵州茅台,XSHG,2021-06-23,2074.97,2074.97,2080.0,2083.0,2034.15,2038.0,3707901,7596735684,26053,0.003,0.9906709194,2560131116400,2560131116400,-0.0178,53.8318,45.8658,14.6064,1,2048.797
843,600519.XSHG,600519,贵州茅台,XSHG,2021-06-24,2038.0,2038.0,2040.01,2080.0,2021.0,2068.05,3147370,6452557073,22906,0.0025,0.9906709194,2597879860290,2597879860290,0.0147,54.6255,46.5421,14.8218,1,2050.143
844,600519.XSHG,600519,贵州茅台,XSHG,2021-06-25,2048.76,2068.05,2049.96,2109.0,2042.6,2092.0,3587543,7459680452,25659,0.0029,1.0,2627965797600,2627965797600,0.0211,55.2581,47.0811,14.9935,1,2079.329
845,600519.XSHG,600519,贵州茅台,XSHG,2021-06-28,2092.0,2092.0,2100.0,2118.0,2073.0,2103.01,2745242,5750241214,19569,0.0022,1.0,2641796535378,2641796535378,0.0053,55.549,47.3289,15.0724,1,2094.621
846,600519.XSHG,600519,贵州茅台,XSHG,2021-06-29,2103.01,2103.01,2108.0,2115.0,2051.0,2062.0,3303063,6835635172,23140,0.0026,1.0,2590279863600,2590279863600,-0.0195,54.4657,46.4059,14.7784,1,2069.484
847,600519.XSHG,600519,贵州茅台,XSHG,2021-06-30,2062.0,2062.0,2065.0,2074.0,2046.3,2056.7,2191566,4511484217,15546,0.0017,1.0,2583622015260,2583622015260,-0.0026,54.3257,46.2867,14.7405,1,2058.566
848,600519.XSHG,600519,贵州茅台,XSHG,2021-07-01,2056.7,2056.7,2059.97,2110.0,2031.6,2105.0,3370124,6970730878,23614,0.0027,1.0,2644296369000,2644296369000,0.0235,55.6015,47.3737,15.0866,1,2068.39
849,600519.XSHG,600519,贵州茅台,XSHG,2021-07-02,2105.0,2105.0,2075.0,2075.0,2011.5,2013.0,4627531,9388640194,35474,0.0037,1.0,2528726171400,2528726171400,-0.0437,53.1714,45.3032,14.4273,1,2028.866
850,600519.XSHG,600519,贵州茅台,XSHG,2021-07-05,2013.0,2013.0,2000.0,2019.88,1985.0,1994.0,3442095,6872797768,24977,0.0027,1.0,2504858413200,2504858413200,-0.0094,52.6696,44.8756,14.2911,1,1996.69
851,600519.XSHG,600519,贵州茅台,XSHG,2021-07-06,1994.0,1994.0,1995.0,2014.0,1960.01,2012.9,3528251,7015883091,25906,0.0028,1.0,2528600551620,2528600551620,0.0095,53.1688,45.3009,14.4265,1,1988.488
852,600519.XSHG,600519,贵州茅台,XSHG,2021-07-07,2012.9,2012.9,2010.0,2028.88,1999.01,2004.0,2812212,5658210730,20497,0.0022,1.0,2517420391200,2517420391200,-0.0044,52.9337,45.1006,14.3628,1,2012.014
853,600519.XSHG,600519,贵州茅台,XSHG,2021-07-08,2004.0,2004.0,2000.1,2004.0,1968.0,1985.0,3551669,7027713780,26178,0.0028,1.0,2493552633000,2493552633000,-0.0095,52.4318,44.673,14.2266,1,1978.707
854,600519.XSHG,600519,贵州茅台,XSHG,2021-07-09,1985.0,1985.0,1964.52,1985.91,1945.0,1972.11,3090790,6072340993,22773,0.0025,1.0,2477360243358,2477360243358,-0.0065,52.0914,44.3829,14.1342,1,1964.657
855,600519.XSHG,600519,贵州茅台,XSHG,2021-07-12,1972.11,1972.11,1975.55,1998.78,1940.5,1961.0,3901024,7658786228,27748,0.0031,1.0,2463403885800,2463403885800,-0.0056,51.7979,44.1329,14.0546,1,1963.276
856,600519.XSHG,600519,贵州茅台,XSHG,2021-07-13,1961.0,1961.0,1968.0,2005.5,1965.0,1982.9,2992471,5946287259,22756,0.0024,1.0,2490914617620,2490914617620,0.0112,52.3764,44.6258,14.2115,1,1987.083
857,600519.XSHG,600519,贵州茅台,XSHG,2021-07-14,1982.9,1982.9,1974.0,1974.5,1945.0,1962.0,3077069,6011814880,22216,0.0024,1.0,2464660083600,2464660083600,-0.0105,51.8243,44.1554,14.0617,1,1953.747
858,600519.XSHG,600519,贵州茅台,XSHG,2021-07-15,1962.0,1962.0,1955.02,2013.0,1950.6,1997.99,4219005,8391506229,31724,0.0034,1.0,2509870642422,2509870642422,0.0183,52.775,44.9654,14.3197,1,1988.978
859,600519.XSHG,600519,贵州茅台,XSHG,2021-07-16,1997.99,1997.99,1980.0,1996.6,1950.0,1955.9,3540764,6958296859,28478,0.0028,1.0,2456997277020,2456997277020,-0.0211,51.6632,44.0181,14.018,1,1965.196
860,600519.XSHG,600519,贵州茅台,XSHG,2021-07-19,1955.9,1955.9,1955.89,1986.0,1941.0,1975.0,3005234,5900348210,21822,0.0024,1.0,2480990655000,2480990655000,0.0098,52.1677,44.448,14.1549,1,1963.357
861,600519.XSHG,600519,贵州茅台,XSHG,2021-07-20,1975.0,1975.0,1975.0,1988.93,1961.41,1980.0,2347521,4639300956,16925,0.0019,1.0,2487271644000,2487271644000,0.0025,52.2998,44.5605,14.1907,1,1976.255
862,600519.XSHG,600519,贵州茅台,XSHG,2021-07-21,1980.0,1980.0,1989.0,2006.0,1962.01,1969.0,2978013,5902656221,21954,0.0024,1.0,2473453468200,2473453468200,-0.0056,52.0092,44.3129,14.1119,1,1982.079
863,600519.XSHG,600519,贵州茅台,XSHG,2021-07-22,1969.0,1969.0,1960.0,1973.9,1938.96,1940.01,3909047,7619076855,29817,0.0031,1.0,2437036293978,2437036293978,-0.0147,51.2435,43.6605,13.9041,1,1949.088
864,600519.XSHG,600519,贵州茅台,XSHG,2021-07-23,1940.01,1940.01,1937.82,1937.82,1895.09,1900.0,4758547,9057761876,32342,0.0038,1.0,2386775820000,2386775820000,-0.0206,50.1867,42.7601,13.6174,1,1903.472
865,600519.XSHG,600519,贵州茅台,XSHG,2021-07-26,1900.0,1900.0,1879.0,1879.0,1780.0,1804.11,9861948,17894360803,64487,0.0079,1.0,2266319012958,2266319012958,-0.0505,47.6538,40.602,12.9301,1,1814.485
866,600519.XSHG,600519,贵州茅台,XSHG,2021-07-27,1804.11,1804.11,1803.0,1810.0,1703.0,1712.89,8657699,15230805685,58760,0.0069,1.0,2151728649642,2151728649642,-0.0506,44.1384,43.6386,13.3038,1,1759.221
867,600519.XSHG,600519,贵州茅台,XSHG,2021-07-28,1712.89,1712.89,1703.0,1788.2,1682.12,1768.9,8536884,14792470948,57123,0.0068,1.0,2222088288420,2222088288420,0.0327,45.5817,45.0655,13.7388,1,1732.772
868,600519.XSHG,600519,贵州茅台,XSHG,2021-07-29,1768.9,1768.9,1810.01,1823.0,1734.34,1749.79,6386385,11299569857,44602,0.0051,1.0,2198082348462,2198082348462,-0.0108,45.0892,44.5786,13.5904,1,1769.322
869,600519.XSHG,600519,贵州茅台,XSHG,2021-07-30,1749.79,1749.79,1725.0,1725.0,1657.76,1678.99,7773589,13109725032,54580,0.0062,1.0,2109143544222,2109143544222,-0.0405,43.2648,42.7749,13.0405,1,1686.444
870,600519.XSHG,600519,贵州茅台,XSHG,2021-08-02,1678.99,1678.99,1664.0,1755.98,1620.72,1755.0,9740065,16515259089,61592,0.0078,1.0,2204627139000,2204627139000,0.0453,45.2235,44.7114,13.6309,1,1695.601
871,600519.XSHG,600519,贵州茅台,XSHG,2021-08-03,1755.0,1755.0,1730.0,1768.99,1688.8,1749.3,5437475,9447823227,36148,0.0043,1.0,2197466811540,2197466811540,-0.0032,45.0766,44.5662,13.5866,1,1737.539
872,600519.XSHG,600519,贵州茅台,XSHG,2021-08-04,1749.3,1749.3,1734.06,1760.0,1718.0,1724.0,3817549,6614683378,26124,0.003,1.0,2165685007200,2165685007200,-0.0145,44.4247,43.9216,13.3901,1,1732.704
873,600519.XSHG,600519,贵州茅台,XSHG,2021-08-05,1724.0,1724.0,1692.88,1745.0,1676.36,1699.0,4805969,8177369851,33818,0.0038,1.0,2134280062200,2134280062200,-0.0145,43.7804,43.2847,13.1959,1,1701.503
874,600519.XSHG,600519,贵州茅台,XSHG,2021-08-06,1699.0,1699.0,1689.0,1694.01,1646.6,1671.0,4568610,7616109615,32155,0.0036,1.0,2099106523800,2099106523800,-0.0165,43.0589,42.5713,12.9785,1,1667.052
875,600519.XSHG,600519,贵州茅台,XSHG,2021-08-09,1671.0,1671.0,1651.0,1709.0,1650.0,1693.8,4769775,8028155490,33133,0.0038,1.0,2127747833640,2127747833640,0.0136,43.6465,43.1522,13.1555,1,1683.131
876,600519.XSHG,600519,贵州茅台,XSHG,2021-08-10,1693.8,1693.8,1700.0,1802.88,1675.0,1799.0,8328505,14549496463,56178,0.0066,1.0,2259899842200,2259899842200,0.0621,46.3573,45.8323,13.9726,1,1746.952
877,600519.XSHG,600519,贵州茅台,XSHG,2021-08-11,1799.0,1799.0,1780.01,1785.01,1750.01,1750.5,3866259,6821292779,28753,0.0031,1.0,2198974248900,2198974248900,-0.027,45.1075,44.5967,13.5959,1,1764.313
878,600519.XSHG,600519,贵州茅台,XSHG,2021-08-12,1750.5,1750.5,1732.0,1749.0,1686.19,1690.0,4755097,8130692626,35277,0.0038,1.0,2122974282000,2122974282000,-0.0346,43.5485,43.0554,13.126,1,1709.89
879,600519.XSHG,600519,贵州茅台,XSHG,2021-08-13,1690.0,1690.0,1690.0,1713.0,1679.0,1700.04,3790452,6418412544,27895,0.003,1.0,2135586507912,2135586507912,0.0059,43.8072,43.3112,13.204,1,1693.311
880,600519.XSHG,600519,贵州茅台,XSHG,2021-08-16,1700.04,1700.04,1696.0,1713.6,1685.08,1699.2,2805697,4773049794,21298,0.0022,1.0,2134531301760,2134531301760,-0.0005,43.7856,43.2898,13.1975,1,1701.199
881,600519.XSHG,600519,贵州茅台,XSHG,2021-08-17,1699.2,1699.2,1700.0,1700.0,1628.88,1635.0,6120077,10140291982,42904,0.0049,1.0,2053883403000,2053883403000,-0.0378,42.1313,41.6542,12.6988,1,1656.89
882,600519.XSHG,600519,贵州茅台,XSHG,2021-08-18,1635.0,1635.0,1624.66,1642.99,1600.0,1620.0,5997026,9701556273,41324,0.0048,1.0,2035040436000,2035040436000,-0.0092,41.7447,41.272,12.5823,1,1617.728
883,600519.XSHG,600519,贵州茅台,XSHG,2021-08-19,1620.0,1620.0,1622.22,1643.2,1600.0,1619.97,4129195,6682355678,30257,0.0033,1.0,2035002750066,2035002750066,0.0,41.744,41.2713,12.5821,1,1618.319
884,600519.XSHG,600519,贵州茅台,XSHG,2021-08-20,1619.97,1619.97,1555.17,1597.55,1525.5,1548.0,11454454,17825198286,73361,0.0091,1.0,1944594194400,1944594194400,-0.0444,39.8894,39.4377,12.0231,1,1556.181
885,600519.XSHG,600519,贵州茅台,XSHG,2021-08-23,1548.0,1548.0,1537.88,1599.0,1536.77,1570.19,7159720,11218832883,46584,0.0057,1.0,1972469223582,1972469223582,0.0143,40.4612,40.003,12.1955,1,1566.937
886,600519.XSHG,600519,贵州茅台,XSHG,2021-08-24,1570.19,1570.19,1575.0,1642.55,1565.77,1625.18,7259447,11703813764,51557,0.0058,1.0,2041547540604,2041547540604,0.035,41.8782,41.404,12.6226,1,1612.218
887,600519.XSHG,600519,贵州茅台,XSHG,2021-08-25,1625.18,1625.18,1647.64,1680.87,1643.0,1665.02,5423890,9037626406,37792,0.0043,1.0,2091594460956,2091594460956,0.0245,42.9048,42.419,12.932,1,1666.263
888,600519.XSHG,600519,贵州茅台,XSHG,2021-08-26,1665.02,1665.02,1664.99,1664.99,1594.72,1595.0,5402037,8722233201,38318,0.0043,1.0,2003635491000,2003635491000,-0.0421,41.1005,40.6351,12.3882,1,1614.619
889,600519.XSHG,600519,贵州茅台,XSHG,2021-08-27,1595.0,1595.0,1589.0,1625.0,1584.1,1596.03,3609545,5791426192,24310,0.0029,1.0,2004929374734,2004929374734,0.0006,41.1271,40.6614,12.3962,1,1604.475
890,600519.XSHG,600519,贵州茅台,XSHG,2021-08-30,1596.03,1596.03,1605.0,1613.0,1545.95,1586.0,5158770,8098190333,34758,0.0041,1.0,1992329710800,1992329710800,-0.0063,40.8686,40.4058,12.3183,1,1569.791
891,600519.XSHG,600519,贵州茅台,XSHG,2021-08-31,1586.0,1586.0,1589.8,1616.35,1555.1,1558.0,4367709,6888080927,32525,0.0035,1.0,1957156172400,1957156172400,-0.0177,40.1471,39.6925,12.1008,1,1577.047
892,600519.XSHG,600519,贵州茅台,XSHG,2021-09-01,1558.0,1558.0,1559.0,1634.99,1531.1,1622.01,7731610,12370243405,53600,0.0062,1.0,2037565393578,2037565393578,0.0411,41.7965,41.3232,12.598,1,1599.957
893,600519.XSHG,600519,贵州茅台,XSHG,2021-09-02,1622.01,1622.01,1632.99,1643.0,1600.89,1618.8,4283679,6939707277,30327,0.0034,1.0,2033532998640,2033532998640,-0.002,41.7138,41.2415,12.573,1,1620.034
894,600519.XSHG,600519,贵州茅台,XSHG,2021-09-03,1618.8,1618.8,1610.02,1659.79,1582.0,1658.22,5283518,8631165696,36407,0.0042,1.0,2083052315916,2083052315916,0.0244,42.7296,42.2458,12.8792,1,1633.602
895,600519.XSHG,600519,贵州茅台,XSHG,2021-09-06,1658.22,1658.22,1649.0,1708.16,1626.15,1670.67,5533806,9306030671,38673,0.0044,1.0,2098691978526,2098691978526,0.0075,43.0504,42.5629,12.9759,1,1681.669
896,600519.XSHG,600519,贵州茅台,XSHG,2021-09-07,1670.67,1670.67,1661.03,1684.48,1651.0,1669.0,3121122,5204051657,22560,0.0025,1.0,2096594128200,2096594128200,-0.001,43.0074,42.5204,12.9629,1,1667.366
897,600519.XSHG,600519,贵州茅台,XSHG,2021-09-08,1669.0,1669.0,1660.0,1671.18,1628.08,1633.1,3306367,5428265636,23957,0.0026,1.0,2051496627180,2051496627180,-0.0215,42.0823,41.6058,12.6841,1,1641.761
898,600519.XSHG,600519,贵州茅台,XSHG,2021-09-09,1633.1,1633.1,1626.0,1645.0,1624.01,1634.08,1995013,3257785762,15570,0.0016,1.0,2052727701024,2052727701024,0.0006,42.1076,41.6307,12.6917,1,1632.965
899,600519.XSHG,600519,贵州茅台,XSHG,2021-09-10,1634.08,1634.08,1634.08,1668.8,1633.0,1662.58,3338811,5528034093,24496,0.0027,1.0,2088529338324,2088529338324,0.0174,42.842,42.3568,12.9131,1,1655.689
900,600519.XSHG,600519,贵州茅台,XSHG,2021-09-13,1662.58,1662.58,1665.0,1684.0,1640.1,1654.0,2772002,4605031711,20162,0.0022,1.0,2077751161200,2077751161200,-0.0052,42.6209,42.1382,12.8464,1,1661.266
901,600519.XSHG,600519,贵州茅台,XSHG,2021-09-14,1654.0,1654.0,1659.0,1683.0,1653.0,1657.0,3376061,5638962654,24209,0.0027,1.0,2081519754600,2081519754600,0.0018,42.6982,42.2147,12.8697,1,1670.279
